x0,x1,x2,y0,y1,y2
3.3156184918111986,2.6658928805983275,5.081459341922608,1.0,0.0,0.0
5.247709586456493,9.690123624114541,5.749425310631165,1.0,0.0,0.0
0.7724560894760641,5.143061563956928,3.050928825072554,1.0,0.0,0.0
4.364014175861556,6.067664258272886,5.668796285144088,1.0,0.0,0.0
1.0325417147761309,4.986174833935859,9.998274027293382,1.0,0.0,0.0
3.0539688748598475,3.085706172578613,8.075923820708102,1.0,0.0,0.0
3.6979847663291228,3.813612030927195,4.284024366171964,1.0,0.0,0.0
1.9635400906111287,4.379991650704077,6.882659666181416,1.0,0.0,0.0
-0.23456881034317825,3.1253264600623147,6.259692995307046,1.0,0.0,0.0
1.2642801398532488,1.6359322524066295,7.410062021724004,1.0,0.0,0.0
2.905884333823491,4.283260185192421,5.641579969788158,1.0,0.0,0.0
0.088024944034791,5.420913064114291,5.292851664681141,1.0,0.0,0.0
3.7947269193556514,3.960008446225381,8.554520879373621,1.0,0.0,0.0
-1.2171699676700174,1.2135398096333707,6.960180590237614,1.0,0.0,0.0
2.624020889184199,4.847085798515712,5.009295445499035,1.0,0.0,0.0
3.567414111151999,2.8345334347625015,6.594168806886396,1.0,0.0,0.0
1.6449663563340888,6.259604746261745,3.7227705326317904,1.0,0.0,0.0
6.200911737000043,3.301709297126755,7.256533644826937,1.0,0.0,0.0
0.882322316839929,4.067204884768937,9.835093480490812,1.0,0.0,0.0
2.2301441415407353,1.9853502338041618,9.247435949483151,1.0,0.0,0.0
-1.2852508856495288,2.947434452048217,4.904853498159714,1.0,0.0,0.0
0.04830595509019853,2.0768216247690408,6.389368611239779,1.0,0.0,0.0
-0.8962095856161529,6.127702909863242,7.846891542642471,1.0,0.0,0.0
1.0984441635860012,1.3614733222283477,8.23551437604268,1.0,0.0,0.0
1.0500898418461575,5.03095910666852,4.090168624280764,1.0,0.0,0.0
2.278407522798643,6.959632414853225,6.428918131442388,1.0,0.0,0.0
3.0337549059421915,6.911019138798665,6.753253303407568,1.0,0.0,0.0
0.008039715136048509,3.431236147416937,5.74883337800099,1.0,0.0,0.0
1.6847275580475278,3.8109757951735714,6.684927617390159,1.0,0.0,0.0
0.7003200208679132,6.080870052938435,5.573240073879801,1.0,0.0,0.0
2.1228663951393476,5.8825015491071255,4.50992563550196,1.0,0.0,0.0
3.415985788762237,2.684627072417527,5.920796354936048,1.0,0.0,0.0
-1.0337410009515386,6.485014312449425,7.871897939088203,1.0,0.0,0.0
4.1373102208089065,4.5072951358495414,4.0140357661736825,1.0,0.0,0.0
2.9234347674355234,4.419976469532156,7.177342949082851,1.0,0.0,0.0
2.187747492658963,4.986765228748302,4.33565188825092,1.0,0.0,0.0
2.886012370736948,5.149284722537488,8.208065870741478,1.0,0.0,0.0
1.5022954061247416,3.6253828932500594,8.701310931204878,1.0,0.0,0.0
1.157782329854336,3.211253483932955,8.451717267977163,1.0,0.0,0.0
0.12391051157557165,5.747039246089686,4.9388768558747245,1.0,0.0,0.0
2.493919748590953,4.104982073491733,5.152506665298443,1.0,0.0,0.0
4.530783241595745,5.278165088341631,6.15018144764849,1.0,0.0,0.0
2.534511494908557,-0.5441256931818188,8.744075225110224,1.0,0.0,0.0
5.9969410348370475,-0.14377476654144294,4.519553731749784,1.0,0.0,0.0
1.1773901838766845,6.073625927137354,6.376357111020745,1.0,0.0,0.0
0.758113327885156,4.038727455490194,5.54451678939211,1.0,0.0,0.0
2.2593195311452474,3.8814244561976805,6.101423976159016,1.0,0.0,0.0
0.0667824138674854,3.192647099889082,4.178235969955443,1.0,0.0,0.0
1.7114246738722947,6.253113956868511,5.716822888481629,1.0,0.0,0.0
-0.281476126288116,3.774326867870847,6.953076607886451,1.0,0.0,0.0
-1.071938347159625,2.429223507179323,4.347974036276331,1.0,0.0,0.0
1.1646128281221917,8.816482864393231,3.579112140638393,1.0,0.0,0.0
2.4552374975354008,2.0216998444778262,8.722619553797044,1.0,0.0,0.0
0.0718686435709408,3.639843426060129,8.459346950686992,1.0,0.0,0.0
0.477012172822471,3.9945611472555584,5.556660484120582,1.0,0.0,0.0
5.204994322423528,2.7742168561977856,4.78273386302936,1.0,0.0,0.0
4.42030247712768,6.099610863490451,6.127731108105898,1.0,0.0,0.0
1.7044571332428782,2.3816016514079568,5.137000195558086,1.0,0.0,0.0
1.9587697765192948,3.936626261916611,4.718931722331565,1.0,0.0,0.0
4.438193381765212,4.132417340036456,4.146346749478782,1.0,0.0,0.0
-0.6572463451538032,6.0353916803287015,6.614633959417968,1.0,0.0,0.0
2.9899403212537448,3.0317889612791027,3.9642932603768215,1.0,0.0,0.0
1.2931658936092614,2.3128410812198608,7.974710155741416,1.0,0.0,0.0
0.07370117162647717,5.011049946999272,6.19247991702812,1.0,0.0,0.0
6.230860489182195,6.6773127599460835,6.648272276611668,1.0,0.0,0.0
2.325139824117741,5.069977373127078,5.584363945686757,1.0,0.0,0.0
0.5466089065801456,4.874604329307642,6.954868577109018,1.0,0.0,0.0
-0.6101999772776545,1.8474127615684304,3.576652615789396,1.0,0.0,0.0
0.7301829695675913,5.412701570476796,7.097356540703577,1.0,0.0,0.0
1.53084645702072,3.4230346061307078,6.246707440011745,1.0,0.0,0.0
6.919353027334513,5.363907813010613,1.9354042325221164,1.0,0.0,0.0
0.8018242549609083,5.800343559856648,2.9918196473202587,1.0,0.0,0.0
1.3010219625729822,3.815751469538431,2.554365190579452,1.0,0.0,0.0
5.379219685170842,3.103493311847196,6.450706661058612,1.0,0.0,0.0
2.495287373698301,6.839697899086571,3.5594828335873645,1.0,0.0,0.0
-0.19735153531411465,2.2785973985752883,4.8881151730201085,1.0,0.0,0.0
2.2938981616404672,3.992047392955778,5.835234274536913,1.0,0.0,0.0
3.111155789853374,3.3406015781273326,5.941093143034018,1.0,0.0,0.0
0.7156485000315944,5.471393835268912,4.930924981377695,1.0,0.0,0.0
4.727827963246792,4.625036234728678,6.369963978361406,1.0,0.0,0.0
1.7537230401428674,3.2638963635622242,5.750781169969633,1.0,0.0,0.0
1.98729903644568,4.110634842175436,4.503318274045116,1.0,0.0,0.0
1.8203597934889033,3.259343627425892,1.2188040350172817,1.0,0.0,0.0
1.316972643244819,2.4856407499662483,10.340802004735718,1.0,0.0,0.0
3.8825925171436158,2.172443666905185,9.535918195801827,1.0,0.0,0.0
4.494988088545213,3.246623509490541,6.563546105467214,1.0,0.0,0.0
-0.1284324006509041,6.356270375905938,5.756895660896014,1.0,0.0,0.0
2.7865567880208806,2.9253940247813484,7.018567744187578,1.0,0.0,0.0
2.4386623590445944,1.914905501751678,4.940498998347266,1.0,0.0,0.0
2.0233605842660634,3.6947356636076725,7.899028056985648,1.0,0.0,0.0
3.1381536549081943,4.9839638979733785,5.600442820433328,1.0,0.0,0.0
3.0932754845887156,5.127687933952266,6.059834400117203,1.0,0.0,0.0
2.3653887243532794,3.02188394262509,3.3296157372308204,1.0,0.0,0.0
-1.2122282790728427,2.689011200767094,5.819915806256773,1.0,0.0,0.0
0.6783118132168036,0.6822629285512947,5.79357550696699,1.0,0.0,0.0
1.4868852382442084,3.1165797220041314,8.903032972415568,1.0,0.0,0.0
2.8764950835285834,3.5891156727359363,6.274736980558183,1.0,0.0,0.0
0.004884059520304795,1.615304641334618,5.33991233037647,1.0,0.0,0.0
4.236526843997662,4.333296283226306,7.3005123060955714,1.0,0.0,0.0
2.4492802940429903,3.938230180650124,3.2474624665110294,1.0,0.0,0.0
-0.24252107328597505,4.989172374409553,8.263252549219805,1.0,0.0,0.0
4.7454410351149265,5.16290703545119,6.064524491811523,1.0,0.0,0.0
1.8654060483680288,0.03134426546013902,6.671667744843831,1.0,0.0,0.0
3.9941277534075335,0.15601791867215375,4.99974084613916,1.0,0.0,0.0
2.3800305982961785,5.178953603030571,5.96552542877278,1.0,0.0,0.0
-0.3132962254511108,3.375371185260753,9.465677002581991,1.0,0.0,0.0
2.7896796351258724,4.923493900104183,8.22961118189593,1.0,0.0,0.0
3.701586988469993,5.208322716680343,4.520712782620258,1.0,0.0,0.0
0.40804698271747947,7.956685479435717,6.730460903434212,1.0,0.0,0.0
4.299722416692132,3.6439557477641116,7.735291101642633,1.0,0.0,0.0
0.6375016056899182,6.793614307220491,7.140578757411073,1.0,0.0,0.0
1.4115438448757556,1.3214092876868073,4.067054040487032,1.0,0.0,0.0
-0.3191472177092259,5.623335340100827,5.979244619608929,1.0,0.0,0.0
0.6296498843913279,0.8592771208097698,4.800668151009216,1.0,0.0,0.0
2.3923552008453512,7.620106095372601,6.324384316163465,1.0,0.0,0.0
1.3241594331423312,3.6683768403102524,6.972683315919429,1.0,0.0,0.0
4.379809627969777,4.82753345233418,3.9190732053029613,1.0,0.0,0.0
3.8106545380821277,6.215583915867234,4.023217606706481,1.0,0.0,0.0
1.6474021505442102,4.029608551770549,5.693646633388301,1.0,0.0,0.0
3.539448156448836,1.3601089988059378,7.002979258417025,1.0,0.0,0.0
4.340510210478448,4.017736963337003,7.172994763497576,1.0,0.0,0.0
5.311269881284317,1.7370308262949907,1.186751348297796,1.0,0.0,0.0
-2.1344446037398543,5.057772130934799,5.535574680044165,1.0,0.0,0.0
1.5284609293511149,3.897431735927706,8.065688218360492,1.0,0.0,0.0
2.039511302300199,3.401049456697443,5.8451145028968865,1.0,0.0,0.0
3.236454737466799,4.511859605541937,7.287231224968788,1.0,0.0,0.0
0.49686461455160824,5.08552130291922,7.956590470628274,1.0,0.0,0.0
1.759408115013964,4.273308939758657,7.556041187173413,1.0,0.0,0.0
2.4481673461487454,6.326991796832734,9.043507872545916,1.0,0.0,0.0
0.9958262955764514,4.217312838911,4.420530898611024,1.0,0.0,0.0
6.496496240535837,3.8115698335854438,5.588399625745998,1.0,0.0,0.0
2.897525169194747,1.6724488929584826,6.507239784578848,1.0,0.0,0.0
3.1592963193368586,2.884229933101996,8.548294225266407,1.0,0.0,0.0
2.7333475117835064,3.0731846478755425,2.9545715767763383,1.0,0.0,0.0
-0.3869501780573468,3.33085463376388,4.752815135156673,1.0,0.0,0.0
3.4256616272119267,3.738259870207196,3.7441931405248523,1.0,0.0,0.0
0.677227133945542,5.261762665721272,7.51970203677854,1.0,0.0,0.0
2.827477016339735,1.9986404073755644,8.266147816576348,1.0,0.0,0.0
3.579511652034266,6.587857240822266,4.250573220658975,1.0,0.0,0.0
0.526012216903874,5.29850208769723,5.505822717415005,1.0,0.0,0.0
1.4248499255822744,4.416721406998337,7.410155522116728,1.0,0.0,0.0
2.2671428682504517,6.358429877360794,6.275861456141809,1.0,0.0,0.0
3.567384195388805,3.6656591980643256,5.540903208519992,1.0,0.0,0.0
4.032532153040497,7.156944350621422,10.336763645806071,1.0,0.0,0.0
0.4653008214833756,4.21681536739834,7.753368046067707,1.0,0.0,0.0
3.5828827864240846,2.370260036335504,9.251071278739346,1.0,0.0,0.0
3.458065703863679,0.20216062722838446,5.048991961435168,1.0,0.0,0.0
0.2889185556357796,5.029894889051996,5.783790151213115,1.0,0.0,0.0
6.8823529834122334,5.461976940147352,4.222827318785943,1.0,0.0,0.0
2.5845078570665843,5.087028786230352,5.319809940128726,1.0,0.0,0.0
1.3907148770421174,5.3393438422484945,7.356086601911073,1.0,0.0,0.0
1.0566676098217735,1.54811315333448,5.453408613256943,1.0,0.0,0.0
1.9837162204007956,4.7636642613467455,6.875449351512871,1.0,0.0,0.0
2.460537542785835,5.062603844267581,4.345993465144731,1.0,0.0,0.0
3.1618524551316023,5.368713675311068,4.7730024267422575,1.0,0.0,0.0
5.139783551294457,5.866730726554366,7.642066804626705,1.0,0.0,0.0
4.364183825969344,0.5512339217699409,5.377163162340391,1.0,0.0,0.0
1.6036985038638032,-0.19584095354132097,8.222783432684771,1.0,0.0,0.0
1.232200525078711,6.0403335184590095,4.333399963551121,1.0,0.0,0.0
0.9257258967064195,5.083935470332929,4.995042222228391,1.0,0.0,0.0
0.8913738413351253,0.8079022490978991,7.395237151001098,1.0,0.0,0.0
1.8506015910175462,7.263816178275764,5.015553489315515,1.0,0.0,0.0
5.059923700710348,3.8139543818824015,5.985235618047149,1.0,0.0,0.0
0.9194191332101588,4.050665145394925,3.2662115781815193,1.0,0.0,0.0
-0.07325373298593463,0.6918780647205118,8.43843121292375,1.0,0.0,0.0
7.555366707949462,0.7963076265936758,7.321726727359819,1.0,0.0,0.0
0.8504334419728404,4.432393805300151,6.10289031337354,1.0,0.0,0.0
3.6559725599104227,4.869301755198489,7.808124901661153,1.0,0.0,0.0
4.140100251512137,5.886012622990339,5.756448556155602,1.0,0.0,0.0
1.5376105414187171,6.5928986227138076,5.962692279840246,1.0,0.0,0.0
0.8569682421787634,2.8294144484169736,6.1584019754161545,1.0,0.0,0.0
3.4394642078034083,2.790480000657172,7.390995826657764,1.0,0.0,0.0
3.437061897299392,4.444951349990195,7.352294460893612,1.0,0.0,0.0
1.7167010641713292,3.160681523543359,6.904691155769585,1.0,0.0,0.0
3.308478783671789,1.8870873783295101,7.0825800458862265,1.0,0.0,0.0
2.5961415621457964,4.221404388911016,5.618211461910269,1.0,0.0,0.0
4.576148258120144,4.974670002351464,3.9518626672838844,1.0,0.0,0.0
1.4746730996020234,1.5947209147280348,4.888098148762024,1.0,0.0,0.0
0.08860120709373917,4.882574665220986,7.92551746064346,1.0,0.0,0.0
1.0507478887023907,1.8761976108943228,8.150609644442305,1.0,0.0,0.0
3.447203112730926,1.033236174226539,7.582660566065387,1.0,0.0,0.0
0.580124994567188,0.30530723111207864,8.461124534399728,1.0,0.0,0.0
1.2990661234058947,6.657071696096197,4.445089363021295,1.0,0.0,0.0
-0.12715073718473113,4.006115391357815,7.545810265772939,1.0,0.0,0.0
5.798046913210531,4.187410372027113,7.032937430555663,1.0,0.0,0.0
1.303266441932392,2.287950109444529,6.367673523764291,1.0,0.0,0.0
-1.9271724731883788,2.789276095438373,6.582916009106996,1.0,0.0,0.0
0.7494541452453434,2.978430081577913,4.578441885578098,1.0,0.0,0.0
3.80397464151798,5.448994059758108,6.256776239878198,1.0,0.0,0.0
-0.5623918886793132,6.151876674078394,6.1318775714167,1.0,0.0,0.0
2.378319816901835,3.845261210387304,5.393060979970755,1.0,0.0,0.0
2.865774984392943,1.8722467772799256,4.488683585176913,1.0,0.0,0.0
1.3506688836582583,1.6630300603978534,6.0106688900794465,1.0,0.0,0.0
1.9555679125640921,4.67427805133282,3.9279661038222042,1.0,0.0,0.0
0.4494609985837654,3.4919791198026284,6.222991188333557,1.0,0.0,0.0
1.1536996376242714,3.487401786479295,2.5067606882987654,1.0,0.0,0.0
1.9417230894121422,-0.16662193274105508,5.784076751989175,1.0,0.0,0.0
-2.371428653539364,4.5609808944878925,5.405915550096132,1.0,0.0,0.0
1.5956771747060678,4.818031954288628,6.107745005482309,1.0,0.0,0.0
-0.14592263105806913,3.6631473334385034,6.009406805903209,1.0,0.0,0.0
4.141176492543652,2.4993012089855684,6.723748982933961,1.0,0.0,0.0
-2.172789610521079,5.715322391847538,4.222916611962069,1.0,0.0,0.0
0.6515556359046779,5.433571026195942,4.5127031145897165,1.0,0.0,0.0
4.8430343417010615,-2.1625651018873855,6.838086766905677,1.0,0.0,0.0
4.295517726654013,4.230281654664603,3.5673940642903323,1.0,0.0,0.0
1.5370977002504,1.9590806118622912,7.272788073642843,1.0,0.0,0.0
2.3744260946472013,1.8041495057565993,2.999525016307306,1.0,0.0,0.0
-2.0169560952402437,4.355182991055985,6.161748661418255,1.0,0.0,0.0
-0.3748154910186374,2.1345976119380135,3.7318875996663707,1.0,0.0,0.0
-0.617639021595862,4.587141690723252,7.7136195570496815,1.0,0.0,0.0
-0.15778261205858496,5.174258930276418,5.713662815459797,1.0,0.0,0.0
4.831145821482356,5.163270616481239,5.939229138885275,1.0,0.0,0.0
2.1210425698355873,4.111667387777578,5.8956101935893654,1.0,0.0,0.0
3.089392068595828,4.2848106835241175,7.516562311937381,1.0,0.0,0.0
3.2947670359601315,2.050539762559087,6.95040798862204,1.0,0.0,0.0
1.4578290028143328,0.47609182691351637,6.629271834418722,1.0,0.0,0.0
3.5412368459604835,4.064000250883629,5.72390778246527,1.0,0.0,0.0
2.1571437748024582,7.734602375446544,5.2395267568170185,1.0,0.0,0.0
-1.9564235429869021,6.427771002658987,5.278785311015817,1.0,0.0,0.0
1.8015881774022127,5.627966780178721,5.046743180675299,1.0,0.0,0.0
4.099240539069935,7.354298110176888,6.702489508379946,1.0,0.0,0.0
1.411050642688478,2.4142017608714403,5.0332673053547,1.0,0.0,0.0
2.846943032840507,4.56373104482013,8.503798346752887,1.0,0.0,0.0
2.09814521179062,1.384598484479059,6.588506453990911,1.0,0.0,0.0
4.960772411450137,2.2960859898785335,4.735292047566214,1.0,0.0,0.0
-1.4903294889260434,4.736731741625987,5.900348879060843,1.0,0.0,0.0
2.785760572796619,3.817602986283386,6.414867826694234,1.0,0.0,0.0
1.5642993276014387,2.984428511474374,5.032157050190153,1.0,0.0,0.0
-4.067024189691768,1.3444026537370068,7.330839384674261,1.0,0.0,0.0
3.4626208337538946,1.3124025593624746,4.866153930568808,1.0,0.0,0.0
0.5202565431186135,4.944627145342258,6.167346527485717,1.0,0.0,0.0
4.167326328300684,2.8788128330765095,3.9001298949998247,1.0,0.0,0.0
1.3570085374669887,2.579663001349895,7.369340330561223,1.0,0.0,0.0
2.559231011423997,5.638192195363454,6.839389651398978,1.0,0.0,0.0
-1.1533093553830907,2.7527391519540734,4.6593578067881865,1.0,0.0,0.0
-0.6533660019966792,4.684305762970263,4.292133180384602,1.0,0.0,0.0
4.67220768734452,2.385266497876068,5.38913267209791,1.0,0.0,0.0
2.7534129064136894,4.987607684306398,8.731806976266416,1.0,0.0,0.0
2.2453108810553633,2.717031569154744,5.830242956315236,1.0,0.0,0.0
0.26764019829844843,2.5080944313801967,4.146311004414088,1.0,0.0,0.0
3.074065562120329,3.822496235892732,4.849164913212189,1.0,0.0,0.0
0.3947963941518442,4.763752634027843,6.47988689843426,1.0,0.0,0.0
-2.0612053621709006,5.523420339489741,5.396039482454622,1.0,0.0,0.0
-2.234796822286185,4.851176064322534,4.887953272071405,1.0,0.0,0.0
1.3413285694834665,6.018779255273946,6.2311227719859,1.0,0.0,0.0
1.8498651470742113,0.06987318002739018,8.898111559629264,1.0,0.0,0.0
-1.108483256419242,4.619655580974502,8.45107158205849,1.0,0.0,0.0
3.4917078719678476,6.80595610654365,4.704906419210555,1.0,0.0,0.0
2.905242485567194,1.7487028215740923,7.796226350837196,1.0,0.0,0.0
2.9717415859718748,3.845913874197414,4.667593954812812,1.0,0.0,0.0
2.60907605850437,1.4885794822030083,7.493667927689497,1.0,0.0,0.0
4.313362019307938,6.186748099578381,4.19709624864456,1.0,0.0,0.0
2.0085856387244636,1.6327540481606335,10.08695367839532,1.0,0.0,0.0
5.97239920710674,4.015827877807068,1.6649996552781823,1.0,0.0,0.0
2.528482418601064,3.413372423257174,4.062344818635832,1.0,0.0,0.0
1.3074794276600072,6.036032184964956,7.386726711170126,1.0,0.0,0.0
2.146235513982566,0.6797551936427948,7.172981411063301,1.0,0.0,0.0
1.304687148708422,6.110648179394393,3.453253911520163,1.0,0.0,0.0
1.1724429681452797,4.036968875026607,6.300198075813514,1.0,0.0,0.0
2.376817995714444,1.5836249927827641,9.733442924486004,1.0,0.0,0.0
1.7288376122614142,2.8665142247049267,7.896129354717486,1.0,0.0,0.0
3.5883198745541813,1.5947082191748505,1.91604943053877,1.0,0.0,0.0
1.0183302051646,2.109844064267889,8.442785125692868,1.0,0.0,0.0
3.0110422999875226,0.5106106453278114,8.0770609328921,1.0,0.0,0.0
2.1766711311700595,1.2522308797596167,5.967094668346018,1.0,0.0,0.0
-0.8878619556254445,1.6473821166070233,6.468906849604589,1.0,0.0,0.0
2.751151988903085,4.2548779559907235,7.361290901373429,1.0,0.0,0.0
3.546028353994945,5.587207977691561,5.2054599160078165,1.0,0.0,0.0
1.0447992744250647,5.131389608708971,6.0110164056950275,1.0,0.0,0.0
3.7219614065809594,4.2761028237727885,5.010262904171368,1.0,0.0,0.0
2.710417328816084,4.6048729017854075,3.5336614740679235,0.0,1.0,0.0
6.165105674371622,3.975115670143736,3.1687812977309466,0.0,1.0,0.0
4.046286414457604,5.726652777667676,2.5252868209053316,0.0,1.0,0.0
6.367236606831706,5.2782132218292634,2.631288817893892,0.0,1.0,0.0
6.03744086243969,2.7009262840979047,2.5811290791449415,0.0,1.0,0.0
6.663499073164805,9.074286291846201,1.575997964490931,0.0,1.0,0.0
4.1668671594903355,6.134818166960141,0.5411409428849416,0.0,1.0,0.0
5.8679169703232565,8.848958321759376,1.5209165548040264,0.0,1.0,0.0
5.454996374712111,5.688089729900454,2.5976362521887606,0.0,1.0,0.0
5.207701884965557,2.884262453657858,1.3802774240488493,0.0,1.0,0.0
5.9011563272773655,6.415025540215332,1.6620905976879836,0.0,1.0,0.0
5.274392210557839,3.5712962604693193,0.32159952218253196,0.0,1.0,0.0
4.7995815742343515,4.684095062040568,1.3083717858027126,0.0,1.0,0.0
1.7474420090121032,5.999100245617291,2.7033699920359044,0.0,1.0,0.0
4.646184262694418,8.141000493959178,3.939758670405832,0.0,1.0,0.0
4.357297627153182,7.4281252237019935,4.67660297910272,0.0,1.0,0.0
2.970595559669931,6.054733624845967,1.985681565438976,0.0,1.0,0.0
4.89667191955872,6.732521649400359,1.5996826040268628,0.0,1.0,0.0
6.1738427245660485,6.21799472423929,3.437393022163482,0.0,1.0,0.0
0.739774152766875,9.032879881420735,4.188488521804464,0.0,1.0,0.0
2.4122653643507452,7.927628265762403,-0.16413012240867786,0.0,1.0,0.0
2.0439165949121496,9.638996263796734,1.7357411353116876,0.0,1.0,0.0
2.6752650111836296,6.8938682921748375,2.8961357160418464,0.0,1.0,0.0
6.232732051812316,8.446853060105607,3.415214968549934,0.0,1.0,0.0
1.603977207324416,3.1051037771263874,2.119590448530157,0.0,1.0,0.0
2.3724662511047807,7.668876347386033,2.8669739999332053,0.0,1.0,0.0
3.7297265349687483,3.682091680031618,3.4272762268130723,0.0,1.0,0.0
4.0082122551017845,4.940775667863969,2.4793713277185727,0.0,1.0,0.0
5.475918568555753,5.933050615467041,0.3706579289717578,0.0,1.0,0.0
8.562071638758049,8.240952682716387,3.1440453915170945,0.0,1.0,0.0
3.371633137762962,5.974644188456212,0.44771582026099455,0.0,1.0,0.0
3.2674035523003333,7.55557739560027,1.3274368168625739,0.0,1.0,0.0
4.3028549299824785,5.162125736444615,2.7744437793028593,0.0,1.0,0.0
0.16734939918055258,7.588669584818408,1.2655544936375267,0.0,1.0,0.0
2.5824320815334163,8.372943534028005,1.1541725465411963,0.0,1.0,0.0
4.002765453028417,4.103866209321004,1.0800709294644784,0.0,1.0,0.0
1.6212411326676905,8.698565246200184,4.631291169956195,0.0,1.0,0.0
2.3575403568578563,6.308556285320048,-0.3564690057364136,0.0,1.0,0.0
4.378884982820992,6.497354329733238,6.751643722596516,0.0,1.0,0.0
4.103556520820237,7.601777806741788,3.1376698974591504,0.0,1.0,0.0
5.852239661410203,4.688333404015901,3.8256130590687953,0.0,1.0,0.0
5.196984271146087,6.019547977765532,3.0144936701178624,0.0,1.0,0.0
-0.8032584148471796,4.334415200830964,4.2875820991594225,0.0,1.0,0.0
4.448569542852248,3.798681385023916,-1.4666193689381177,0.0,1.0,0.0
3.547880244473183,6.332987335752421,2.7657438598929,0.0,1.0,0.0
8.71825056964658,3.1622521425288688,3.5862014606403387,0.0,1.0,0.0
6.946025340646469,5.4545265490887935,2.7733839776769837,0.0,1.0,0.0
4.132860380339419,4.422380845365281,1.8196879276802427,0.0,1.0,0.0
3.9942802556152,5.308674744386086,2.434866798864489,0.0,1.0,0.0
6.793560493334115,9.09073436357981,-0.48279165422318865,0.0,1.0,0.0
3.527498920119648,9.867358375195657,1.240264277203806,0.0,1.0,0.0
2.692237089038257,3.0677620639522583,1.909184392316257,0.0,1.0,0.0
6.912219219379311,5.186651046321727,-0.668564607745195,0.0,1.0,0.0
4.912155182116342,4.581861998135468,-1.7290745159356262,0.0,1.0,0.0
5.4329010888771165,5.928836897210104,4.691219415003073,0.0,1.0,0.0
3.571265957918357,6.0334861500689145,0.6351876746879757,0.0,1.0,0.0
3.5698209191615318,6.970338093542971,5.628067004494373,0.0,1.0,0.0
5.661751481748562,4.6471177413142,3.7664932214431115,0.0,1.0,0.0
1.7499087339743875,8.443334961896634,0.9811790887912052,0.0,1.0,0.0
2.653604260514107,7.038191169405405,0.6117115084727511,0.0,1.0,0.0
8.121647257517349,8.131619744685596,2.5428358164327323,0.0,1.0,0.0
4.15928621468452,5.877384826415204,1.2532138935971158,0.0,1.0,0.0
7.335251202990278,4.993036665573945,0.7071130883014383,0.0,1.0,0.0
7.184567377942613,4.029704652940499,-1.8096122740819964,0.0,1.0,0.0
1.1311965091699103,5.771730951293325,2.0829728732432344,0.0,1.0,0.0
8.33586210760007,6.2247056268900005,5.475609100439187,0.0,1.0,0.0
0.033669173620103465,2.8241585126549373,-2.0735946140875097,0.0,1.0,0.0
6.112211303348107,5.0546345272933015,1.5022109433450186,0.0,1.0,0.0
6.800591429519809,5.719179754326187,-2.5845598689095928,0.0,1.0,0.0
8.637444694854448,4.471700718188638,3.1753696744932443,0.0,1.0,0.0
3.9994815930941683,9.407156022133805,0.8543661129302127,0.0,1.0,0.0
2.5642082940515474,3.4299950164951793,-1.3240756647914553,0.0,1.0,0.0
5.228203790451668,3.7404087640028356,3.070038530864718,0.0,1.0,0.0
1.8971254498758605,4.35401748188533,1.4234376898990395,0.0,1.0,0.0
